DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Selkie,238970,UT,17:54:43 04-May-2025,Argos,A,50.3464,0.5762,143,236,86,74,,,,,,
Selkie,238970,UT,18:42:26 04-May-2025,Argos,B,50.3533,0.5679,680,12416,37,76,,,,,,
Selkie,238970,UT,19:25:42 04-May-2025,Argos,B,50.3560,0.5684,1118,2540,491,81,,,,,,
Selkie,238970,UT,20:24:57 04-May-2025,Argos,B,50.3492,0.5681,1091,10611,112,70,,,,,,
Selkie,238970,UT,20:42:11 04-May-2025,Argos,B,50.3400,0.5708,1222,65784,22,81,,,,,,
Selkie,238970,UT,21:00:41 04-May-2025,Argos,B,50.3394,0.5660,1176,4743,291,82,,,,,,
Selkie,238970,UT,21:15:13 04-May-2025,Argos,B,50.3657,0.5350,1259,3821,414,71,,,,,,
Selkie,238970,UT,21:37:26 04-May-2025,Argos,B,50.3485,0.5278,3666,9277,1448,77,,,,,,
Selkie,238970,UT,22:59:32 04-May-2025,Argos,B,50.3470,0.5195,1686,3553,799,81,,,,,,
Selkie,238970,UT,22:59:42 04-May-2025,Argos,B,50.3614,0.6094,971,7470,126,165,,,,,,
Selkie,238970,UT,23:14:39 04-May-2025,Argos,B,50.3616,0.6096,1104,2005,607,161,,,,,,
Selkie,238970,UT,01:15:31 05-May-2025,Argos,B,50.3546,0.6137,1796,2269,1422,94,,,,,,
Selkie,238970,UT,05:03:46 05-May-2025,Argos,B,50.3744,0.5828,1882,155985,22,79,,,,,,
Selkie,238970,UT,05:59:42 05-May-2025,Argos,B,50.3761,0.5856,2225,9693,510,80,,,,,,
Selkie,238970,UT,06:46:19 05-May-2025,Argos,B,50.4042,0.6965,1521,24508,94,116,,,,,,
Selkie,238970,UT,08:35:11 05-May-2025,Argos,B,50.3858,0.8118,4756,9607,2354,96,,,,,,
Selkie,238970,UT,10:33:05 05-May-2025,Argos,B,50.3739,0.8920,5957,13517,2625,98,,,,,,
Selkie,238970,UT,11:18:28 05-May-2025,Argos,B,50.3742,0.8644,6819,23666,1964,93,,,,,,
Selkie,238970,UT,11:40:30 05-May-2025,Argos,B,50.3729,0.8916,2496,5912,1053,93,,,,,,
Selkie,238970,UT,13:04:22 05-May-2025,Argos,B,50.3739,0.9343,2760,5860,1299,92,,,,,,
Selkie,238970,UT,14:55:56 05-May-2025,Argos,B,50.3777,1.0660,1901,13496,267,165,,,,,,
Selkie,238970,UT,17:09:47 05-May-2025,Argos,B,50.2710,1.1976,1287,38147,43,88,,,,,,
Selkie,238970,UT,19:57:17 05-May-2025,Argos,2,50.2467,1.3580,421,552,320,112,,,,,,
Selkie,238970,UT,20:22:41 05-May-2025,Argos,B,50.2416,1.3807,1636,2540,1053,90,,,,,,
Selkie,238970,UT,20:27:54 05-May-2025,Argos,B,50.2440,1.3689,2006,5043,797,100,,,,,,
Selkie,238970,UT,21:05:33 05-May-2025,Argos,B,50.2135,1.4171,1018,43866,23,88,,,,,,
Selkie,238970,UT,21:08:15 05-May-2025,Argos,B,50.2124,1.4194,1051,10474,105,88,,,,,,
Selkie,238970,UT,22:46:43 05-May-2025,Argos,2,50.1659,1.4611,472,1784,125,54,,,,,,
Selkie,238970,UT,22:47:24 05-May-2025,Argos,3,50.1666,1.4684,197,691,55,84,,,,,,
