DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Michael,238960,UT,DS,4,0,0,219,183,06:29:24 01-Apr-2025,SR,3,50.0910,-5.3911,50.0910,-5.3911,56,,401677698,-122
Michael,238960,UT,DS,3,0,2,250,205,07:45:25 01-Apr-2025,CS,A,50.0945,-5.4528,50.0945,-5.4528,8,,401677700,-133
Michael,238960,UT,DS,1,0,1,,,08:09:39 01-Apr-2025,SR,B,50.0946,-5.4527,,,6,,401677702,-137
Michael,238960,UT,DS,2,0,0,200,200,08:18:04 01-Apr-2025,NK,B,50.1044,-5.4565,,,8,,401677701,-121
Michael,238960,UT,DS,1,0,1,,,09:46:14 01-Apr-2025,MC,B,50.1063,-5.4746,50.1063,-5.4746,8,,401677709,-124
Michael,238960,UT,DS,1,0,0,,,10:01:02 01-Apr-2025,NK,B,50.1045,-5.4639,50.1045,-5.4639,6,,401677699,-133
Michael,238960,UT,DS,2,0,1,133,133,10:36:34 01-Apr-2025,MB,B,50.1078,-5.4604,50.1078,-5.4604,7,,401677712,-125
Michael,238960,UT,DS,2,0,0,172,172,11:46:58 01-Apr-2025,NP,B,50.0964,-5.4345,50.0964,-5.4345,,,401677704,-124
Michael,238960,UT,DS,3,0,2,292,210,11:46:58 01-Apr-2025,NN,A,50.1075,-5.4888,50.1075,-5.4888,8,,401677704,-120
Michael,238960,UT,DS,1,0,1,,,13:05:01 01-Apr-2025,MC,B,50.1034,-5.4586,50.1034,-5.4586,8,,401677702,-124
Michael,238960,UT,DS,1,0,0,,,13:21:46 01-Apr-2025,NP,B,50.1003,-5.4481,50.1003,-5.4481,6,,401677700,-133
Michael,238960,UT,DS,2,0,1,178,178,19:08:11 01-Apr-2025,CS,B,50.0889,-5.4060,50.0889,-5.4060,8,,401677699,-135
Michael,238960,UT,DS,2,0,0,365,365,19:44:02 01-Apr-2025,NK,B,50.1045,-5.4090,50.1045,-5.4090,8,,401677697,-123
Michael,238960,UT,DS,1,0,1,,,20:16:54 01-Apr-2025,MB,B,50.1097,-5.4126,50.1097,-5.4126,8,,401677699,-132
Michael,238960,UT,DS,1,0,0,,,20:16:54 01-Apr-2025,SR,B,50.1087,-5.4119,50.1087,-5.4119,8,,401677702,-128
Michael,238960,UT,DS,3,0,3,298,183,21:10:25 01-Apr-2025,MC,A,50.1006,-5.4296,50.1006,-5.4296,8,,401677697,-118
Michael,238960,UT,DS,2,0,1,597,597,21:29:25 01-Apr-2025,NP,B,50.1017,-5.4439,50.1017,-5.4439,6,,401677696,-125
Michael,238960,UT,DS,3,0,3,220,198,21:39:22 01-Apr-2025,NN,A,50.0839,-5.4539,50.0839,-5.4539,6,,401677697,-121
Michael,238960,UT,DS,2,0,0,283,283,22:52:08 01-Apr-2025,MC,B,50.0941,-5.4381,50.0941,-5.4381,8,,401677702,-125
Michael,238960,UT,DS,1,0,1,,,00:00:51 02-Apr-2025,O3,B,50.0969,-5.4465,50.0969,-5.4465,8,,401677700,-120
Michael,238960,UT,DS,1,0,0,,,04:20:02 02-Apr-2025,SR,B,50.0946,-5.4304,50.0946,-5.4304,8,,401677692,-121
Michael,238960,UT,DS,2,0,1,212,212,05:56:19 02-Apr-2025,SR,B,50.1129,-5.4503,50.1129,-5.4503,8,,401677686,-120
Michael,238960,UT,DS,3,0,2,107,82,07:07:23 02-Apr-2025,CS,A,50.0966,-5.4228,50.0966,-5.4228,8,,401677701,-130
Michael,238960,UT,DS,1,0,0,,,07:33:50 02-Apr-2025,SR,B,50.0968,-5.4228,50.0968,-5.4228,6,,401677696,-134
Michael,238960,UT,DS,1,0,0,,,07:56:20 02-Apr-2025,NK,B,50.1015,-5.4211,50.1015,-5.4211,6,,401677703,-121
