DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Sunbeetle,225760,UT,DS,4,0,0,60,45,06:28:39 25-Nov-2024,A1,3,50.0907,-5.2056,50.0907,-5.2056,68,,401677735,-125
Sunbeetle,225760,UT,DS,1,0,0,,,07:11:22 25-Nov-2024,SR,B,50.0881,-5.2043,50.0881,-5.2043,8,,401677729,-126
Sunbeetle,225760,UT,DS,1,0,0,,,08:34:59 25-Nov-2024,NK,B,50.0776,-5.2531,50.0776,-5.2531,8,,401677723,-133
Sunbeetle,225760,UT,DS,1,0,1,,,09:50:11 25-Nov-2024,NP,B,50.0827,-5.2345,50.0827,-5.2345,8,,401677718,-126
Sunbeetle,225760,UT,DS,2,0,1,197,197,11:27:06 25-Nov-2024,NP,B,50.0747,-5.2140,50.0747,-5.2140,8,,401677723,-122
Sunbeetle,225760,UT,DS,3,0,2,130,105,12:03:40 25-Nov-2024,NN,A,50.0876,-5.1951,50.0876,-5.1951,7,,401677735,-124
Sunbeetle,225760,UT,DS,1,0,1,,,12:10:25 25-Nov-2024,O3,B,50.0875,-5.1950,50.0875,-5.1950,6,,401677736,-131
Sunbeetle,225760,UT,DS,1,0,0,,,13:46:22 25-Nov-2024,O3,B,50.0912,-5.1808,50.0912,-5.1808,8,,401677743,-132
Sunbeetle,225760,UT,DS,1,0,1,,,18:13:54 25-Nov-2024,NK,B,50.0863,-5.1876,50.0863,-5.1876,8,,401677737,-123
Sunbeetle,225760,UT,DS,1,0,0,,,19:19:45 25-Nov-2024,A1,B,50.0868,-5.1643,50.0868,-5.1643,8,,401677740,-116
Sunbeetle,225760,UT,DS,1,0,1,,,19:56:57 25-Nov-2024,NK,B,50.0865,-5.1692,50.0865,-5.1692,8,,401677732,-128
Sunbeetle,225760,UT,DS,1,0,0,,,05:56:41 26-Nov-2024,A1,B,50.0732,-5.1192,50.0732,-5.1192,8,,401677727,-133
Sunbeetle,225760,UT,DS,1,0,0,,,08:01:36 26-Nov-2024,NK,B,50.0838,-5.1399,50.0838,-5.1399,8,,401677716,-125
Sunbeetle,225760,UT,DS,1,0,1,,,09:47:15 26-Nov-2024,NK,B,50.0810,-5.1453,50.0810,-5.1453,8,,401677723,-137
Sunbeetle,225760,UT,DS,1,0,1,,,09:55:55 26-Nov-2024,MC,B,50.0719,-5.2226,50.0719,-5.2226,8,,401677726,-120
Sunbeetle,225760,UT,DS,1,0,0,,,13:04:00 26-Nov-2024,O3,B,50.0674,-5.2435,50.0674,-5.2435,8,,401677738,-129
Sunbeetle,225760,UT,DS,1,0,0,,,13:33:16 26-Nov-2024,NN,B,50.0713,-5.2207,50.0713,-5.2207,6,,401677736,-131
Sunbeetle,225760,UT,DS,1,0,0,,,14:41:06 26-Nov-2024,O3,B,50.0710,-5.2334,50.0710,-5.2334,8,,401677735,-133
Sunbeetle,225760,UT,DS,2,0,2,215,215,16:22:52 26-Nov-2024,CS,B,50.0821,-5.2341,50.0821,-5.2341,8,,401677748,-121
Sunbeetle,225760,UT,DS,2,0,2,55,55,17:49:36 26-Nov-2024,NK,B,50.0926,-5.2088,50.0926,-5.2088,8,,401677741,-123
Sunbeetle,225760,UT,DS,1,0,1,,,18:46:23 26-Nov-2024,SR,B,50.0924,-5.2083,50.0924,-5.2083,8,,401677742,-125
Sunbeetle,225760,UT,DS,1,0,0,,,21:18:23 26-Nov-2024,MC,B,50.1041,-5.2132,50.1041,-5.2132,8,,401677754,-131
Sunbeetle,225760,UT,DS,1,0,1,,,10:15:09 27-Nov-2024,MB,B,50.1221,-5.2363,50.1221,-5.2363,,,401677758,-124
Sunbeetle,225760,UT,DS,2,0,1,81,81,11:01:28 27-Nov-2024,NP,B,50.1028,-5.2423,50.1028,-5.2423,8,,401677727,-120
Sunbeetle,225760,UT,DS,1,0,1,,,11:42:16 27-Nov-2024,NN,B,50.0972,-5.2416,50.0972,-5.2416,8,,401677733,-126
