"","id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"406","Barry-Mantis",2025-03-13 09:00:00,-5.54868752836398,50.0356616932552,-617.677070228467,6419.68571978861,0.119723483701519,0.116501832611191,1.86918253934818,0.83830979706054,0.866363662121011
"407","Barry-Mantis",2025-03-13 11:00:00,-5.57773717341373,50.0097667686588,-620.910861923129,6415.2115018789,1.38435257719353,1.15518939871786,1.87523463365939,0.835989505610785,0.867062807155762
"408","Barry-Mantis",2025-03-13 13:00:00,-5.55357225531088,50.0136949743455,-618.220835544859,6415.89007532261,0.605716885830351,0.568549172597934,1.8836530270399,0.835110632248485,0.868030157487911
"409","Barry-Mantis",2025-03-13 15:00:00,-5.52257284271265,50.0159149500712,-614.769996719533,6416.27358718476,1.96127594833245,1.59890638468198,1.89263144380444,0.837425040033849,0.869055275063585
"410","Barry-Mantis",2025-03-13 17:00:00,-5.50736759867382,50.0422989306048,-613.077356695744,6420.83291606824,3.24164189227285,2.60650550669586,1.90664158503052,0.83998986258458,0.870641377061784
"411","Barry-Mantis",2025-03-13 19:00:00,-5.5039440213957,50.0785745395946,-612.696245816452,6427.1057004811,2.39548486990132,1.83931873996853,1.92140475170022,0.84322281473566,0.872294999865235
"412","Barry-Mantis",2025-03-13 21:00:00,-5.53294483565937,50.0848022493742,-615.924601692874,6428.18307701333,1.50300960998693,1.29198231361571,1.92627875248766,0.845290819530722,0.872836961669335
"413","Barry-Mantis",2025-03-13 23:00:00,-5.53259609464248,50.0815342606651,-615.885780020455,6427.61770647442,0.808965355704124,0.725000618660039,1.93580083230517,0.848924974889994,0.873890095291117
"414","Barry-Mantis",2025-03-14 01:00:00,-5.53235087238938,50.0798978379436,-615.858482004109,6427.33461565313,0.731214179796169,0.715834671567038,1.94439416013405,0.850899381612956,0.874834094426881
"415","Barry-Mantis",2025-03-14 03:00:00,-5.53220086849613,50.0816989292591,-615.841783647095,6427.64619364186,0.0115394972223538,0.00894746664182584,1.96677135572847,0.851481787236799,0.877263901980527
"416","Barry-Mantis",2025-03-14 05:00:00,-5.5436067862965,50.0833837860251,-617.111484608662,6427.93767440751,1.31716828078744,1.2218291800726,1.97776476415106,0.849585509939052,0.878442682916555
"417","Barry-Mantis",2025-03-14 07:00:00,-5.53157868960736,50.0869249911977,-615.772523010015,6428.55033763035,1.4553133022461,1.27960897380056,1.99014856518615,0.845461498999889,0.879758854121623
"418","Barry-Mantis",2025-03-14 09:00:00,-5.5046043587374,50.0917675762576,-612.769754233082,6429.38822602197,0.651948867926272,0.633801342844305,1.99504606941839,0.844549574609596,0.880275965060571
"419","Barry-Mantis",2025-03-14 11:00:00,-5.47763002786744,50.0966096720037,-609.766985456149,6430.22611488201,2.30216311972562,2.19462464253886,2.01412904536645,0.840327491065384,0.882272573953418
"420","Barry-Mantis",2025-03-14 13:00:00,-5.46575953463508,50.0971876326561,-608.445568194056,6430.32613238669,1.98838810516848,1.73311778490069,2.04684725744747,0.827393669057122,0.885628663790299
"421","Barry-Mantis",2025-03-14 15:00:00,-5.46488506527484,50.0933656984049,-608.348222710161,6429.66475982825,1.72062957232897,1.49579426003304,2.05479915396166,0.823298731023054,0.886431649062962
"422","Barry-Mantis",2025-03-14 17:00:00,-5.45717154953407,50.0983719928847,-607.489558065672,6430.53109261179,1.74759325495453,1.65467529416421,2.0885078470476,0.801578162090372,0.889781174337061
"423","Barry-Mantis",2025-03-14 19:00:00,-5.47351754180217,50.0973478512698,-609.309185601468,6430.3538588245,1.48071286118323,1.31599165913756,2.10558600319599,0.787690175388866,0.891444924379072
"424","Barry-Mantis",2025-03-14 21:00:00,-5.51018654753953,50.0907654701769,-613.391160648047,6429.2148296083,1.75456659908202,1.49488455941804,2.12336341852208,0.771107984105318,0.893153326788929
"425","Barry-Mantis",2025-03-14 23:00:00,-5.54685555327689,50.0841821848369,-617.473135694625,6428.07580125777,0.38143140203869,0.361488113855848,2.12944136919649,0.764246992321883,0.893731963954271
"426","Barry-Mantis",2025-03-15 01:00:00,-5.53799051528575,50.0815558200188,-616.486284179589,6427.62143617164,2.62018333198029,2.16531437558493,2.13453902752717,0.758645023658831,0.894215143928573
"427","Barry-Mantis",2025-03-15 03:00:00,-5.52639116617824,50.0795951607996,-615.195050543407,6427.28225547891,3.19355611673765,2.93265550232567,2.15809997181995,0.731267447689446,0.896423266428419
"428","Barry-Mantis",2025-03-15 05:00:00,-5.51067759643717,50.077140226968,-613.445823961286,6426.85758830963,1.18905352086494,1.10553115132027,2.18203260893297,0.693514926792658,0.898624390011309
"429","Barry-Mantis",2025-03-15 07:00:00,-5.50494020014476,50.0650241125045,-612.807139927536,6424.76200025421,2.16723074002093,1.59067300945559,2.19546042751008,0.666833181397389,0.89984111443768
"430","Barry-Mantis",2025-03-15 09:00:00,-5.50438239317485,50.0408473387243,-612.745045139685,6420.58200576446,2.2139140831753,1.63048325282805,2.2084132022333,0.632595785971533,0.901002479237125
"431","Barry-Mantis",2025-03-15 11:00:00,-5.554215941884,50.0144548594215,-618.292490406409,6416.02134724825,1.99214047933233,1.52489806365837,2.21138821868897,0.618626247858397,0.901267525421903
"432","Barry-Mantis",2025-03-15 13:00:00,-5.66857386543088,50.0032829450937,-631.022756223824,6414.09158310688,0.229161461251578,0.215551428018033,2.20588056440197,0.605849038551276,0.900776345972263
"433","Barry-Mantis",2025-03-15 15:00:00,-5.76198663664083,50.0083186663503,-641.421418348504,6414.96136515465,0.0399541897279001,0.0385764083234426,2.18199263875118,0.609475828733044,0.898620748725861
"434","Barry-Mantis",2025-03-15 17:00:00,-5.77380989616952,50.0170361094703,-642.737577578755,6416.46727982569,2.21658803679454,1.92001643829283,2.12212245898295,0.618514659089493,0.893034843656021
"435","Barry-Mantis",2025-03-15 19:00:00,-5.78480526887557,50.0194527091445,-643.961576869475,6416.8847895053,1.4269293970301,1.14095516931213,2.10098982758268,0.615643228586543,0.890999347585964
"436","Barry-Mantis",2025-03-15 21:00:00,-5.79291164337796,49.9934687799536,-644.86397435126,6412.39671982685,2.02969291886035,1.46179092613246,2.07832308028336,0.610353812716267,0.888778375508709
"437","Barry-Mantis",2025-03-15 23:00:00,-5.72525549979913,49.981063845378,-637.332526899028,6410.25493962189,0.62561373775224,0.547381899529312,2.0603419368892,0.60990451699348,0.886988450196802
"438","Barry-Mantis",2025-03-16 01:00:00,-5.72727561947118,50.0497835275735,-637.557405592263,6422.12676340164,0.0259497480033022,0.0241517466751996,2.02088557941399,0.616627768196996,0.882972548879928
"439","Barry-Mantis",2025-03-16 03:00:00,-5.69821176724113,50.0448671674379,-634.322032361522,6421.27685917885,0.437009255172351,0.420958085300363,1.97383065760509,0.623135951994166,0.87802196872052
"440","Barry-Mantis",2025-03-16 05:00:00,-5.68808925757464,50.0308739561934,-633.195199739899,6418.85829463951,1.90815915727351,1.55360813365316,1.93698198148292,0.610226917832407,0.874020207774266
"441","Barry-Mantis",2025-03-16 07:00:00,-5.69292203453729,50.0033079057289,-633.733182010498,6414.09589414268,0.723336412209383,0.674656792666857,1.90878445206041,0.592368289437771,0.870882525774833
"442","Barry-Mantis",2025-03-16 09:00:00,-5.67279453406839,49.9981510627492,-631.492598907359,6413.20528613782,2.32724182508194,1.68605461905869,1.87310096213026,0.557149623499325,0.86681667705609
"443","Barry-Mantis",2025-03-16 11:00:00,-5.64385103434412,49.9630721215855,-628.270623256278,6407.14955608851,1.85440567849834,1.37730953070673,1.85726502797919,0.543686393173313,0.864977846188568
"444","Barry-Mantis",2025-03-16 13:00:00,-5.75193331254747,49.9712094018503,-640.302287429652,6408.55391149578,1.41059243588301,1.27360875281131,1.81891759564081,0.533868557610001,0.860436196404416
"445","Barry-Mantis",2025-03-16 15:00:00,-5.82448908305665,50.0190353174114,-648.379158856847,6416.81267630575,0.332345873661715,0.324143040844964,1.73054943066979,0.546521056920545,0.849482684967857
"446","Barry-Mantis",2025-03-16 17:00:00,-5.8082598601333,50.0799678360466,-646.572530025049,6427.34672468503,0.653856573396303,0.623349611298747,1.69913629471023,0.549861788024239,0.845421896373395
"447","Barry-Mantis",2025-03-16 19:00:00,-5.76129283992437,50.1091094900688,-641.344185251314,6432.38950964893,0.912466015720808,0.840049737380731,1.66012820956521,0.562206375955042,0.840255212914182
"448","Barry-Mantis",2025-03-16 21:00:00,-5.67517425553602,50.1124607569754,-631.757508289366,6432.96962366817,0.990298851385186,0.870926325936268,1.60427504234061,0.584220744851507,0.832615033475156
"449","Barry-Mantis",2025-03-16 23:00:00,-5.75120722975515,50.1213435198641,-640.221460262937,6434.50745321576,2.31945644823136,2.22983468786849,1.5563536072651,0.622723794747599,0.825829496549949
"450","Barry-Mantis",2025-03-17 01:00:00,-5.7549900981081,50.1201435823567,-640.642567241725,6434.29969710889,2.89620578639624,2.79788331143942,1.55497629505989,0.671366359688933,0.825631301744879
"451","Barry-Mantis",2025-03-17 03:00:00,-5.72252103591638,50.1204744260319,-637.028127772008,6434.35697856409,0.0159358025202942,0.0136488571604373,1.59038190071769,0.693538584204415,0.830669827036773
"452","Barry-Mantis",2025-03-17 05:00:00,-5.66178862040615,50.1398340329271,-630.267426202764,6437.70954639075,2.95607987746678,2.09337581718409,1.62071021348622,0.707505133040771,0.834893053640639
"453","Barry-Mantis",2025-03-17 07:00:00,-5.65639984656793,50.1373884431976,-629.667550643092,6437.28596017768,3.47833902343359,2.39268357962127,1.64170545690514,0.715099043921652,0.837766865657523
"454","Barry-Mantis",2025-03-17 09:00:00,-5.70818061854643,50.1288298305143,-635.431759812623,6435.80374460903,3.06075654638509,2.21862966549958,1.68361647064326,0.713702513437271,0.843382817789754
"455","Barry-Mantis",2025-03-17 11:00:00,-5.74902743282789,50.12321619151,-639.978806378961,6434.83169637308,2.43407387141905,1.60842977324393,1.69513198352379,0.713391296541883,0.844897874002155
"456","Barry-Mantis",2025-03-17 13:00:00,-5.73693466512406,50.1207661467545,-638.632645635889,6434.40748669832,1.7601882639374,1.40937089315296,1.71341087448217,0.712344717220118,0.847278167135254
"457","Barry-Mantis",2025-03-17 15:00:00,-5.7177609340529,50.1191406625589,-636.498235656441,6434.12605648923,1.50110497406476,1.42960440708875,1.72206264343517,0.71172946256648,0.848394327105964
"458","Barry-Mantis",2025-03-17 17:00:00,-5.72083625084595,50.1182511734336,-636.840578355872,6433.97205776098,0.492635436951499,0.469041378166934,1.7570911833081,0.703139695768001,0.852844977029577
"459","Barry-Mantis",2025-03-17 19:00:00,-5.73991221433264,50.1042288978695,-638.964104897601,6431.54473799238,1.02374673509977,0.943502122314083,1.76766285989457,0.698642917723766,0.854166784038364
"460","Barry-Mantis",2025-03-17 21:00:00,-5.73839328941964,50.0825998451702,-638.795018949733,6427.80205110447,1.57917792204157,1.21868588758286,1.77646295748566,0.696915427253045,0.855259563099635
"461","Barry-Mantis",2025-03-17 23:00:00,-5.7223013363945,50.1206953055346,-637.003670933105,6434.39522131618,0.0115478394169532,0.00895657026880005,1.78927303660696,0.694837756926478,0.856838125557379
"462","Barry-Mantis",2025-03-18 01:00:00,-5.72232197751109,50.1178094322947,-637.005968691693,6433.89557945375,1.71033635332421,1.67389783770597,1.80198845040327,0.695522310971451,0.858390815517702
"463","Barry-Mantis",2025-03-18 03:00:00,-5.72668241109759,50.1163369625893,-637.491369938179,6433.6406570185,2.24800462956754,2.20029133997149,1.83597511341936,0.68922494763082,0.862471995439066
"464","Barry-Mantis",2025-03-18 05:00:00,-5.73551020917218,50.12739727854,-638.474075924669,6435.5556754371,0.553230443338373,0.540594732503653,1.85967593567762,0.678112866727563,0.86525917124172
"465","Barry-Mantis",2025-03-18 07:00:00,-5.76394484403432,50.1409780450455,-641.639404998415,6437.90770147621,1.50127970378785,1.27120561402778,1.87224454892155,0.670520545753188,0.866717776920122
"466","Barry-Mantis",2025-03-18 09:00:00,-5.78818360702044,50.117406368845,-644.337651751489,6433.82579800449,1.13465746255289,0.980332027994365,1.8776031715766,0.66706837103569,0.867335579155431
"467","Barry-Mantis",2025-03-18 11:00:00,-5.83461267964876,50.0826825646823,-649.506112474478,6427.81636163679,2.16445836728065,1.37190084101425,1.88100323148245,0.664196768531924,0.867726317200471
"468","Barry-Mantis",2025-03-18 13:00:00,-5.88459085769693,50.0673772236328,-655.069657805575,6425.16894976713,2.25191138023791,1.39643513681105,1.87488128854512,0.668959843942888,0.86702207358534
"469","Barry-Mantis",2025-03-18 15:00:00,-5.90874479284903,50.0409011565874,-657.758461567361,6420.59130814406,2.90546844738675,2.09741586996748,1.85555746524447,0.682295561921075,0.864778293618695
"470","Barry-Mantis",2025-03-18 17:00:00,-5.90911723852891,50.0395451126384,-657.799922030793,6420.35692010231,2.10576671670931,1.63330376749608,1.83681286402568,0.692574555662694,0.862571334262335
"471","Barry-Mantis",2025-03-18 19:00:00,-5.89626825695178,50.0616493536027,-656.369579944415,6424.17840093978,0.618295127567575,0.568285014297431,1.82627474333069,0.693586453166907,0.861317344403041
"472","Barry-Mantis",2025-03-18 21:00:00,-5.86797528930806,50.0762295131622,-653.220021193286,6426.70005387861,0.700086002017853,0.649137203451081,1.81770104152631,0.695267393176898,0.860290041523755
"473","Barry-Mantis",2025-03-18 23:00:00,-5.86390850858674,50.0781485217919,-652.767309234221,6427.03200572462,1.58402446992881,1.19898373052844,1.81024569641454,0.696223093247501,0.859391566277702
"474","Barry-Mantis",2025-03-19 01:00:00,-5.8226929249852,50.0820408969964,-648.17921145495,6427.70535333781,0.480823377199351,0.44195722446535,1.78923118921634,0.697717484961994,0.8568329922056
"475","Barry-Mantis",2025-03-19 03:00:00,-5.80272076992949,50.0920025372432,-645.955921324104,6429.42888231755,3.7370052643823,3.43130959680623,1.75675487012304,0.693869623106457,0.852802764574062
"476","Barry-Mantis",2025-03-19 05:00:00,-5.79143699269765,50.1010450716556,-644.69981698843,6430.99370271327,4.4059187132635,3.70266020270168,1.72470534072677,0.678453168112193,0.848733921649875
"477","Barry-Mantis",2025-03-19 07:00:00,-5.79094517550023,50.105311209079,-644.64506814845,6431.7320655425,3.35528766284806,2.3300730356589,1.69743078587887,0.654510450339714,0.845198882818188
"478","Barry-Mantis",2025-03-19 09:00:00,-5.81295599739689,50.0919997425456,-647.095301633928,6429.42839873799,0.0911078975811324,0.0828072830823726,1.67979713488175,0.63142858518355,0.842877666560462
"479","Barry-Mantis",2025-03-19 11:00:00,-5.83734983467216,50.0632658389529,-649.810811177905,6424.45793568119,1.89357055433703,1.36942553137236,1.6637728386638,0.617747268034601,0.840743811866892
"480","Barry-Mantis",2025-03-19 13:00:00,-5.84925855031944,50.0506522323823,-651.136483339762,6422.2769478083,1.34823597012476,1.05411681184075,1.64679575530606,0.609642089002005,0.838457517203496
"481","Barry-Mantis",2025-03-19 15:00:00,-5.88739468852902,50.0675879835145,-655.381778826074,6425.20539978229,2.67582542885459,2.0916721550203,1.61696497792717,0.589943740406339,0.834376137753719
"482","Barry-Mantis",2025-03-19 17:00:00,-5.88214701347201,50.0989283016348,-654.797610310879,6430.62736674078,2.19270151809692,1.70504123477966,1.5775790875409,0.565281327843837,0.82886138443726
"483","Barry-Mantis",2025-03-19 19:00:00,-5.76338344343009,50.1416802335974,-641.576910169021,6438.0293303734,1.17791212849233,1.02252610583803,1.54390740755338,0.546265875038916,0.82403202954759
"484","Barry-Mantis",2025-03-19 21:00:00,-5.67801102536049,50.1456676544788,-632.073296061723,6438.72004159179,1.92585186686872,1.56618460052954,1.49126189156557,0.548516044151712,0.816267600056773
"485","Barry-Mantis",2025-03-19 23:00:00,-5.65858155245055,50.131103171534,-629.910417031006,6436.19742511099,3.44794162807028,2.59359880496082,1.34326157990435,0.564729990220412,0.793025795393789
"486","Barry-Mantis",2025-03-20 01:00:00,-5.67445706455756,50.1220295969706,-631.677670954841,6434.62624234532,3.34699031122687,2.55817850758147,1.27333142657885,0.566741096548902,0.781312499804529
"487","Barry-Mantis",2025-03-20 03:00:00,-5.71419800816063,50.1205881066954,-636.101612560379,6434.37666104473,1.27904916488396,1.19412297842716,1.13730834215149,0.556030857002737,0.757185104679701
"488","Barry-Mantis",2025-03-20 05:00:00,-5.72413188632521,50.1198226499636,-637.207446819263,6434.24413204889,0.577466520279645,0.545228346209482,1.08224020928939,0.547951880758245,0.746917688001862
"489","Barry-Mantis",2025-03-20 07:00:00,-5.76201866193041,50.1108790020831,-641.424983387432,6432.69581222304,2.26239748181916,1.98794359447724,1.01241842790295,0.53193561866957,0.733493172673925
"490","Barry-Mantis",2025-03-20 09:00:00,-5.80862096010627,50.0966713519489,-646.612727490166,6430.23678868958,0.257795597494584,0.251528536247683,0.921774560820353,0.509938167477056,0.715403546677146
"491","Barry-Mantis",2025-03-20 11:00:00,-5.83385417604237,50.0778961645216,-649.42167623925,6426.98835197314,0.417687928376513,0.235182385945146,0.886048418917298,0.506358500832058,0.708074032329659
"492","Barry-Mantis",2025-03-20 13:00:00,-5.84955401255827,50.0526343435402,-651.169374045737,6422.61963162466,1.03865267473345,0.978456872083516,0.848565970370149,0.510579497449892,0.700266235537552
"493","Barry-Mantis",2025-03-20 15:00:00,-5.90615621914853,50.0201338492112,-657.47030286114,6417.00247212895,1.33816711491336,1.13704142243418,0.89395019372051,0.516348179584189,0.709704680725707
"494","Barry-Mantis",2025-03-20 17:00:00,-5.94206893561656,50.0272191031234,-661.468088171365,6418.22671232342,0.789256973160599,0.747064133482396,0.934384176041277,0.537430264392736,0.717963892657242
"495","Barry-Mantis",2025-03-20 19:00:00,-5.90374453998148,50.0374560550478,-657.201835964307,6419.99584592555,0.808958976955357,0.790615250643141,0.970277751532676,0.551993847785635,0.725174856100111
"496","Barry-Mantis",2025-03-20 21:00:00,-5.8916768534885,50.0590839970956,-655.858467248856,6423.73479974067,1.4357078188411,1.30448089657301,1.01489720808414,0.574724295895883,0.733977446414549
"497","Barry-Mantis",2025-03-20 23:00:00,-5.89233076964961,50.0582894887061,-655.931260862932,6423.59741826418,2.02815078683653,1.66713877145245,1.05443835430602,0.59260962531173,0.741626273818258
"498","Barry-Mantis",2025-03-21 01:00:00,-5.90193165098315,50.0641670203483,-657.000026084149,6424.61377882306,4.21893952153662,3.81894258463578,1.13064452613366,0.619033457760187,0.755957824495361
"499","Barry-Mantis",2025-03-21 03:00:00,-5.91058379801239,50.0703529259672,-657.963178685712,6425.68359960567,4.50943744778192,4.25451883612091,1.22707083665132,0.639114457562322,0.773305491018679
"500","Barry-Mantis",2025-03-21 05:00:00,-5.91560302101583,50.0720609794522,-658.521916034632,6425.97902317831,2.60346513176028,2.50229575554283,1.32302080586889,0.645181666669978,0.789683850862525
"501","Barry-Mantis",2025-03-21 07:00:00,-5.91123714105818,50.0605064334914,-658.035908500883,6423.9807643585,1.03333918523199,0.968454260790481,1.37724292336642,0.642389138347946,0.798547836623976
"502","Barry-Mantis",2025-03-21 09:00:00,-5.90500428513431,50.0459653120931,-657.342070153249,6421.46669076672,0.0216544466424888,0.019812032344065,1.41636098284062,0.639646246905673,0.804767299367471
"503","Barry-Mantis",2025-03-21 11:00:00,-5.90603422719884,50.0510855283745,-657.45672277942,6422.35185839758,1.81495617605087,1.68988928248948,1.46049481235309,0.634399222168876,0.811608343379509
"504","Barry-Mantis",2025-03-21 13:00:00,-5.90559784508318,50.0301891534752,-657.408144944514,6418.73995260869,1.2621795493984,1.11584652909207,1.49186324858887,0.628828083434466,0.816357771306806
"505","Barry-Mantis",2025-03-21 15:00:00,-5.87850481431725,50.0269133011423,-654.392162555604,6418.17386994859,0.546768321258495,0.526800512847084,1.51520629272901,0.626340066495586,0.819831497860255
"506","Barry-Mantis",2025-03-21 17:00:00,-5.86197583354763,50.0383012932065,-652.552164832998,6420.14193557789,1.84443462165946,1.60871835698005,1.57893392221069,0.615729711622255,0.829053482373194
"507","Barry-Mantis",2025-03-21 19:00:00,-5.80785266096088,50.0750963557976,-646.527200820524,6426.50404556757,0.352624037864551,0.326821710758571,1.64632182828666,0.601990868234716,0.838393315146099
"508","Barry-Mantis",2025-03-21 21:00:00,-5.73820809531677,50.0963710722055,-638.774403236503,6430.18482495707,0.472065215609199,0.439896881254914,1.65945279447174,0.60757713762847,0.840164533548481
"509","Barry-Mantis",2025-03-21 23:00:00,-5.73569277998223,50.1224480301322,-638.494399614278,6434.69869176419,2.3509698573495,1.61510367119621,1.6723167867126,0.619396053522,0.84188446457832
"510","Barry-Mantis",2025-03-22 01:00:00,-5.73436556645962,50.1195600115417,-638.346654880767,6434.19866007242,3.62879527107604,2.73558581373962,1.69949039955593,0.638052823234691,0.845468166449569
"511","Barry-Mantis",2025-03-22 03:00:00,-5.73769352530023,50.1231631920098,-638.717121564284,6434.8225196155,4.5906188565148,4.15124561759576,1.75854735808911,0.666727580682725,0.853027633697374
"512","Barry-Mantis",2025-03-22 05:00:00,-5.74727755351512,50.1265959263701,-639.784010704915,6435.41691181259,3.58615753697157,3.40162832869414,1.81752998961253,0.681829147181331,0.860269481341439
"513","Barry-Mantis",2025-03-22 07:00:00,-5.76636250016005,50.1270236359542,-641.908537247244,6435.49097450488,0.0212554084866132,0.0193986512684144,1.87622983140388,0.684390130778178,0.867177476621656
"514","Barry-Mantis",2025-03-22 09:00:00,-5.80787081602411,50.1135293556814,-646.529221832918,6433.15460978671,0.5249063632845,0.499377097089469,1.90257224599383,0.682486318321893,0.870182376214741
"515","Barry-Mantis",2025-03-22 11:00:00,-5.80757916123599,50.1101267288023,-646.496754970417,6432.56559230858,2.20043123779969,1.57633666146789,1.92699713713923,0.67907941923133,0.872916675695561
"516","Barry-Mantis",2025-03-22 13:00:00,-5.82115410806261,50.0993960638998,-648.007911138702,6430.70831799061,1.3464232727656,1.08395768591272,1.94226068963761,0.675828427454036,0.874600293802985
"517","Barry-Mantis",2025-03-22 15:00:00,-5.83913521402124,50.0914549856362,-650.009558697916,6429.33413745205,2.22363025327495,1.67803404640463,1.96550671398206,0.670560272845006,0.877127670561482
"518","Barry-Mantis",2025-03-22 17:00:00,-5.82444224330066,50.0942096583276,-648.373944679061,6429.8107996226,2.48827916836568,1.90162039966715,1.98559576103907,0.664085716706847,0.879276410576117
"519","Barry-Mantis",2025-03-22 19:00:00,-5.77620158346805,50.1084591390562,-643.003818990964,6432.27693673217,0.0161678773171294,0.0148743292049606,2.00727318518971,0.654913580851477,0.881558603284919
"520","Barry-Mantis",2025-03-22 21:00:00,-5.70432250503345,50.110144232532,-635.002276580935,6432.56862221361,0.608023286861582,0.581281992072869,2.01306520583475,0.653982293788646,0.882162030465183
"521","Barry-Mantis",2025-03-22 23:00:00,-5.69472855437158,50.0547082709394,-633.934282878559,6422.97820463187,0.74610502049902,0.64483031851009,2.00876198748303,0.664683534537998,0.881713965362293
"522","Barry-Mantis",2025-03-23 01:00:00,-5.63071481511473,50.0366655820455,-626.808306020714,6419.85922413806,1.43239892400055,1.24725067571781,1.98777254895416,0.701926475194169,0.879507284615002
"523","Barry-Mantis",2025-03-23 03:00:00,-5.59560192193441,50.047287040627,-622.899556631601,6421.69517813864,1.42474789095584,1.37816869020522,1.97791666896309,0.726666553851294,0.878458902552456
"524","Barry-Mantis",2025-03-23 05:00:00,-5.57021442986109,50.0494575730389,-620.073433941481,6422.07041206661,0.570218861236955,0.547455630950772,1.96121529192835,0.769746039161391,0.876664414722044
"525","Barry-Mantis",2025-03-23 07:00:00,-5.56420184933258,50.03698763449,-619.404116538694,6419.9148859566,1.65166835966232,1.4118638650457,1.95714913736025,0.780099892528198,0.87622409237583
"526","Barry-Mantis",2025-03-23 09:00:00,-5.54362524821182,50.0463727670464,-617.113539779675,6421.53712687933,1.6296601238433,1.29323112267909,1.9539272059641,0.789885024767693,0.875874232627155
"527","Barry-Mantis",2025-03-23 11:00:00,-5.52131443490286,50.0588532777546,-614.629911402937,6423.69490494356,2.91655366749385,1.96845218225065,1.94976316711377,0.801729776563418,0.875420815301176
"528","Barry-Mantis",2025-03-23 13:00:00,-5.52578779822862,50.0730069188374,-615.127883930495,6426.14263665472,2.72004887404884,2.37773443487239,1.93941366889752,0.828116009785194,0.874287714732697
"529","Barry-Mantis",2025-03-23 15:00:00,-5.53416890793216,50.0820006481165,-616.060864794975,6427.69839034461,0.102976122471221,0.0992986632876542,1.9276863340016,0.85393271723235,0.872993110828685
"530","Barry-Mantis",2025-03-23 17:00:00,-5.5202626606426,50.0824503357529,-614.512828427856,6427.77618593573,1.83693013184908,1.44171157555535,1.92177529156099,0.866723644212743,0.872336270990207
"531","Barry-Mantis",2025-03-23 19:00:00,-5.51609008045446,50.0801459994379,-614.048338926018,6427.37754540318,4.34671616329416,3.13152801199151,1.91613972266044,0.877181881260463,0.871707343877326
"532","Barry-Mantis",2025-03-23 21:00:00,-5.51542841979343,50.0791693342155,-613.974683198154,6427.20859222343,7.74956654799291,6.62024051331432,1.90686451988722,0.89042550091495,0.870666483018664
"533","Barry-Mantis",2025-03-23 23:00:00,-5.51627528536343,50.0787965859109,-614.068955842177,6427.14411145903,10.5164687383543,9.51337636478553,1.89765198084477,0.897966264728822,0.869625545335274
"534","Barry-Mantis",2025-03-24 01:00:00,-5.51824219396162,50.0788845180725,-614.287911105765,6427.15932257062,12.0942063522219,11.2473000175715,1.88846083555552,0.899958243332235,0.868579936390346
"535","Barry-Mantis",2025-03-24 03:00:00,-5.52096129366639,50.0792981798534,-614.590599900316,6427.23088101407,12.3310016835983,11.6595945229743,1.87926428251241,0.896448934736088,0.867526597574255
"536","Barry-Mantis",2025-03-24 05:00:00,-5.52407902035275,50.0799086218213,-614.937663647474,6427.33648116424,11.207224962456,10.7167338670654,1.87004836603306,0.887380984011238,0.866463873720554
"537","Barry-Mantis",2025-03-24 07:00:00,-5.52724966723951,50.0805905904593,-615.290618444393,6427.45445628793,8.79969035449396,8.48362508348124,1.86081013005781,0.872584630007646,0.865391347358953
"538","Barry-Mantis",2025-03-24 09:00:00,-5.53012874905089,50.0812201612935,-615.611116365588,6427.56336850842,5.28284461666324,5.12537879897307,1.85155536057593,0.851760096284692,0.8643096167326
"539","Barry-Mantis",2025-03-24 11:00:00,-5.53236602167164,50.0816722630056,-615.860168414495,6427.64158045419,0.795904165001078,0.776707308584615,1.84229565283006,0.82444525695341,0.863219984086714
"540","Barry-Mantis",2025-03-24 13:00:00,-5.53160276633725,50.0801528661411,-615.775203219326,6427.37873328545,0.895323235343986,0.81899253701046,1.83854753871976,0.811356294033388,0.862776836816758
"541","Barry-Mantis",2025-03-24 15:00:00,-5.53475252073232,50.0679002398049,-616.125832274709,6425.25940346093,2.30473806852055,1.54292067842246,1.83458660994449,0.796898184333602,0.862307216509259
"542","Barry-Mantis",2025-03-24 17:00:00,-5.59729452698663,50.0273571029597,-623.087976564129,6418.25055871227,0.693470023155703,0.637765864473921,1.81596654754455,0.78321302640015,0.860081440501619
"543","Barry-Mantis",2025-03-24 19:00:00,-5.63546153190744,50.0067062382213,-627.336708117017,6414.68285266602,1.18981485845102,1.10467954443758,1.80097544901645,0.779167757638109,0.858267634387045
"544","Barry-Mantis",2025-03-24 21:00:00,-5.65482919081612,49.9983242973682,-629.49270604459,6413.23520291022,2.08555252950016,1.69733155922078,1.78853506602186,0.774945265643066,0.856747577409636
"545","Barry-Mantis",2025-03-24 23:00:00,-5.6713901315256,50.0056208567834,-631.336261531427,6414.49538151654,0.854653540695328,0.702370540551662,1.77352054163797,0.768541967056883,0.854894938663744
"546","Barry-Mantis",2025-03-25 01:00:00,-5.69672818482413,49.9754370848985,-634.156880722311,6409.28363154008,2.22021190332145,1.78854623886978,1.72623055364412,0.779969586448212,0.848929631444625
"547","Barry-Mantis",2025-03-25 03:00:00,-5.7151184810156,49.9900217666267,-636.204079129883,6411.80151827983,0.491190567641827,0.468304468426286,1.72500025517231,0.76537114438389,0.848771780244399
